ID,PracticeCode,Name,CreatedDate,UpdatedDate
582,8502,Company 8502                                                                                        ,2014-06-17 13:52:08.623,2014-06-17 13:52:08.623
583,8769,Company 8769                                                                                        ,2014-06-17 13:52:08.623,2014-06-17 13:52:08.623
584,4661,Company 4661                                                                                        ,2014-06-17 13:52:08.623,2014-06-17 13:52:08.623
585,2980,Company 2980                                                                                        ,2014-06-17 13:52:08.623,2014-06-17 13:52:08.623
586,3927,Company 3927                                                                                        ,2014-06-17 13:52:08.623,2014-06-17 13:52:08.623
587,1764,Company 1764                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
588,2854,Company 2854                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
589,1264,Company 1264                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
590,2147,Company 2147                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
591,9528,Company 9528                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
592,1695,Company 1695                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
593,9749,Company 9749                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
594,3595,Company 3595                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
595,2350,Company 2350                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
596,3777,Company 3777                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
597,4543,Company 4543                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
598,4857,Company 4857                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
599,8236,Company 8236                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
600,2210,Company 2210                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
601,1805,Company 1805                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
602,9856,Company 9856                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
603,6181,Company 6181                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
604,9583,Company 9583                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
605,1715,Company 1715                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
606,7230,Company 7230                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
607,8192,Company 8192                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
608,6221,Company 6221                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
609,9695,Company 9695                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
610,8382,Company 8382                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
611,6486,Company 6486                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
612,6567,Company 6567                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
613,1135,Company 1135                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
614,6662,Company 6662                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
615,3670,Company 3670                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
616,2060,Company 2060                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
617,2573,Company 2573                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
618,8147,Company 8147                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
619,5442,Company 5442                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
620,3768,Company 3768                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
621,4082,Company 4082                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
622,3333,Company 3333                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
623,8289,Company 8289                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
624,9115,Company 9115                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
625,2062,Company 2062                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
626,4349,Company 4349                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
627,7633,Company 7633                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
628,2135,Company 2135                                                                                        ,2014-06-17 13:52:08.640,2014-06-17 13:52:08.640
629,7932,Company 7932                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
630,6946,Company 6946                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
631,5469,Company 5469                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
632,9281,Company 9281                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
633,9196,Company 9196                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
634,7901,Company 7901                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
635,5665,Company 5665                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
636,3028,Company 3028                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
637,1830,Company 1830                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
638,3482,Company 3482                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
639,5746,Company 5746                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
640,5068,Company 5068                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
641,8862,Company 8862                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
642,5615,Company 5615                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
643,1872,Company 1872                                                                                        ,2014-06-17 13:52:08.670,2014-06-17 13:52:08.670
644,1478,Company 1478                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
645,9809,Company 9809                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
646,5729,Company 5729                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
647,8287,Company 8287                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
648,2377,Company 2377                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
649,6824,Company 6824                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
650,9798,Company 9798                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
651,4860,Company 4860                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
652,2208,Company 2208                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
653,2575,Company 2575                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
654,7174,Company 7174                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
655,7728,Company 7728                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
656,3026,Company 3026                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
657,8591,Company 8591                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
658,4603,Company 4603                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
659,4012,Company 4012                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
660,2775,Company 2775                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
661,3102,Company 3102                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
662,1210,Company 1210                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
663,6700,Company 6700                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
664,7455,Company 7455                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
665,4104,Company 4104                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
666,6902,Company 6902                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
667,5686,Company 5686                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
668,5430,Company 5430                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
669,7447,Company 7447                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
670,1074,Company 1074                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
671,9087,Company 9087                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
672,1334,Company 1334                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
673,1599,Company 1599                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
674,8568,Company 8568                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
675,2719,Company 2719                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
676,7685,Company 7685                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
677,4826,Company 4826                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
678,6260,Company 6260                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
679,2472,Company 2472                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
680,9403,Company 9403                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
681,4411,Company 4411                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
682,1626,Company 1626                                                                                        ,2014-06-17 13:52:08.683,2014-06-17 13:52:08.683
683,3817,Company 3817                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
684,3662,Company 3662                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
685,1457,Company 1457                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
686,4057,Company 4057                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
687,7115,Company 7115                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
688,6643,Company 6643                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
689,7234,Company 7234                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
690,8453,Company 8453                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
691,4876,Company 4876                                                                                        ,2014-06-17 13:52:08.717,2014-06-17 13:52:08.717
692,6110,Company 6110                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
693,7237,Company 7237                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
694,9498,Company 9498                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
695,7250,Company 7250                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
696,7259,Company 7259                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
697,1013,Company 1013                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
698,1098,Company 1098                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
699,4823,Company 4823                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
700,3507,Company 3507                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
701,7608,Company 7608                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
702,7483,Company 7483                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
703,7324,Company 7324                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
704,4175,Company 4175                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
705,6898,Company 6898                                                                                        ,2014-06-17 13:52:08.730,2014-06-17 13:52:08.730
706,4657,Company 4657                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
707,1699,Company 1699                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
708,5989,Company 5989                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
709,8491,Company 8491                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
710,3273,Company 3273                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
711,4768,Company 4768                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
712,8975,Company 8975                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
713,3451,Company 3451                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
714,4436,Company 4436                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
715,1645,Company 1645                                                                                        ,2014-06-17 13:52:08.747,2014-06-17 13:52:08.747
716,4895,Company 4895                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
717,4965,Company 4965                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
718,4326,Company 4326                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
719,1383,Company 1383                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
720,7777,Company 7777                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
721,9295,Company 9295                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
722,7090,Company 7090                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
723,9868,Company 9868                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
724,6223,Company 6223                                                                                        ,2014-06-17 13:52:08.763,2014-06-17 13:52:08.763
725,9928,Company 9928                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
726,1211,Company 1211                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
727,3312,Company 3312                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
728,8604,Company 8604                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
729,5397,Company 5397                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
730,7096,Company 7096                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
731,9541,Company 9541                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
732,1918,Company 1918                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
733,1857,Company 1857                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
734,6242,Company 6242                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
735,9699,Company 9699                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
736,4787,Company 4787                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
737,3737,Company 3737                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
738,1745,Company 1745                                                                                        ,2014-06-17 13:52:08.780,2014-06-17 13:52:08.780
739,9082,Company 9082                                                                                        ,2014-06-17 13:52:08.793,2014-06-17 13:52:08.793
740,2568,Company 2568                                                                                        ,2014-06-17 13:52:08.793,2014-06-17 13:52:08.793
741,6448,Company 6448                                                                                        ,2014-06-17 13:52:08.793,2014-06-17 13:52:08.793
742,9222,Company 9222                                                                                        ,2014-06-17 13:52:08.793,2014-06-17 13:52:08.793
743,3817,Company 3817                                                                                        ,2014-06-17 13:52:08.793,2014-06-17 13:52:08.793
744,2383,Company 2383                                                                                        ,2014-06-17 13:52:08.793,2014-06-17 13:52:08.793
745,5952,Company 5952                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
746,4898,Company 4898                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
747,8107,Company 8107                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
748,2410,Company 2410                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
749,7924,Company 7924                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
750,7903,Company 7903                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
751,6757,Company 6757                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
752,7601,Company 7601                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
753,9453,Company 9453                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
754,3984,Company 3984                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
755,2441,Company 2441                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
756,3690,Company 3690                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
757,2485,Company 2485                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
758,3962,Company 3962                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
759,8475,Company 8475                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
760,4090,Company 4090                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
761,7072,Company 7072                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
762,1026,Company 1026                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
763,3681,Company 3681                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
764,9655,Company 9655                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
765,4168,Company 4168                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
766,7050,Company 7050                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
767,4489,Company 4489                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
768,2700,Company 2700                                                                                        ,2014-06-17 13:52:08.810,2014-06-17 13:52:08.810
769,9667,Company 9667                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
770,6437,Company 6437                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
771,5807,Company 5807                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
772,1356,Company 1356                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
773,4247,Company 4247                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
774,3438,Company 3438                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
775,7889,Company 7889                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
776,5540,Company 5540                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
777,4928,Company 4928                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
778,7891,Company 7891                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
779,5055,Company 5055                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
780,4863,Company 4863                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
781,6299,Company 6299                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
782,1646,Company 1646                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
783,9026,Company 9026                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
784,3804,Company 3804                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
785,4603,Company 4603                                                                                        ,2014-06-17 13:52:08.827,2014-06-17 13:52:08.827
786,7224,Company 7224                                                                                        ,2014-06-17 13:52:08.857,2014-06-17 13:52:08.857
787,5861,Company 5861                                                                                        ,2014-06-17 13:52:08.857,2014-06-17 13:52:08.857
788,8603,Company 8603                                                                                        ,2014-06-17 13:52:08.903,2014-06-17 13:52:08.903
789,1455,Company 1455                                                                                        ,2014-06-17 13:52:08.933,2014-06-17 13:52:08.933
790,9580,Company 9580                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
791,6250,Company 6250                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
792,2342,Company 2342                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
793,1295,Company 1295                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
794,7499,Company 7499                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
795,1573,Company 1573                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
796,4628,Company 4628                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
797,9218,Company 9218                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
798,7500,Company 7500                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
799,9391,Company 9391                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
800,3421,Company 3421                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
801,2573,Company 2573                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
802,9382,Company 9382                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
803,3158,Company 3158                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
804,5862,Company 5862                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
805,7003,Company 7003                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
806,9779,Company 9779                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
807,9488,Company 9488                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
808,3022,Company 3022                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
809,2042,Company 2042                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
810,4426,Company 4426                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
811,9159,Company 9159                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
812,7760,Company 7760                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
813,7599,Company 7599                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
814,5325,Company 5325                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
815,6060,Company 6060                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
816,2352,Company 2352                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
817,1161,Company 1161                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
818,1478,Company 1478                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
819,6823,Company 6823                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
820,8104,Company 8104                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
821,5549,Company 5549                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
822,3563,Company 3563                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
823,7613,Company 7613                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
824,4261,Company 4261                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
825,3312,Company 3312                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
826,3391,Company 3391                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
827,7680,Company 7680                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
828,3654,Company 3654                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
829,1459,Company 1459                                                                                        ,2014-06-17 13:52:08.950,2014-06-17 13:52:08.950
830,5807,Company 5807                                                                                        ,2014-06-17 13:52:08.967,2014-06-17 13:52:08.967
831,6575,Company 6575                                                                                        ,2014-06-17 13:52:08.967,2014-06-17 13:52:08.967
832,5376,Company 5376                                                                                        ,2014-06-17 13:52:08.967,2014-06-17 13:52:08.967
833,4643,Company 4643                                                                                        ,2014-06-17 13:52:08.967,2014-06-17 13:52:08.967
834,4680,Company 4680                                                                                        ,2014-06-17 13:52:08.980,2014-06-17 13:52:08.980
835,7524,Company 7524                                                                                        ,2014-06-17 13:52:08.980,2014-06-17 13:52:08.980
836,7976,Company 7976                                                                                        ,2014-06-17 13:52:09.010,2014-06-17 13:52:09.010
837,5657,Company 5657                                                                                        ,2014-06-17 13:52:09.027,2014-06-17 13:52:09.027
838,1107,Company 1107                                                                                        ,2014-06-17 13:52:09.027,2014-06-17 13:52:09.027
839,9158,Company 9158                                                                                        ,2014-06-17 13:52:09.027,2014-06-17 13:52:09.027
840,8795,Company 8795                                                                                        ,2014-06-17 13:52:09.027,2014-06-17 13:52:09.027
841,4843,Company 4843                                                                                        ,2014-06-17 13:52:09.027,2014-06-17 13:52:09.027
842,5229,Company 5229                                                                                        ,2014-06-17 13:52:09.027,2014-06-17 13:52:09.027
843,5780,Company 5780                                                                                        ,2014-06-17 13:52:09.027,2014-06-17 13:52:09.027
844,8076,Company 8076                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
845,2209,Company 2209                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
846,9888,Company 9888                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
847,7933,Company 7933                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
848,5217,Company 5217                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
849,1555,Company 1555                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
850,5632,Company 5632                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
851,5265,Company 5265                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
852,4164,Company 4164                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
853,3469,Company 3469                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
854,1398,Company 1398                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
855,7598,Company 7598                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
856,5973,Company 5973                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
857,8085,Company 8085                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
858,3576,Company 3576                                                                                        ,2014-06-17 13:52:09.043,2014-06-17 13:52:09.043
859,1887,Company 1887                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
860,7525,Company 7525                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
861,9887,Company 9887                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
862,5910,Company 5910                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
863,1120,Company 1120                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
864,8820,Company 8820                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
865,6751,Company 6751                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
866,6518,Company 6518                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
867,2948,Company 2948                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
868,2670,Company 2670                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
869,7389,Company 7389                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
870,4954,Company 4954                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
871,6209,Company 6209                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
872,2068,Company 2068                                                                                        ,2014-06-17 13:52:09.060,2014-06-17 13:52:09.060
